category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
GO:0000413	0.21791346252341	0.975393199674717	1	30	protein peptidyl-prolyl isomerization	BP
GO:0007413	0.21791346252341	0.975393199674717	1	30	axonal fasciculation	BP
GO:0008016	0.21791346252341	0.975393199674717	1	30	regulation of heart contraction	BP
GO:0009112	0.21791346252341	0.975393199674717	1	30	nucleobase metabolic process	BP
GO:0044275	0.21791346252341	0.975393199674717	1	30	cellular carbohydrate catabolic process	BP
GO:0097194	0.21791346252341	0.975393199674717	1	30	execution phase of apoptosis	BP
GO:1903522	0.21791346252341	0.975393199674717	1	30	regulation of blood circulation	BP
GO:0000302	0.224305016614545	0.973833160210661	1	31	response to reactive oxygen species	BP
GO:0010821	0.224305016614545	0.973833160210661	1	31	regulation of mitochondrion organization	BP
GO:0000902	0.229119342027782	0.862910565512367	10	936	cell morphogenesis	BP
GO:0003383	0.230644983785657	0.972233965689902	1	32	apical constriction	BP
GO:0045089	0.230644983785657	0.972233965689902	1	32	positive regulation of innate immune response	BP
GO:0045665	0.230644983785657	0.972233965689902	1	32	negative regulation of neuron differentiation	BP
GO:0060438	0.230644983785657	0.972233965689902	1	32	trachea development	BP
GO:0070252	0.230644983785657	0.972233965689902	1	32	actin-mediated cell contraction	BP
GO:0071383	0.230644983785657	0.972233965689902	1	32	cellular response to steroid hormone stimulus	BP
GO:0106030	0.230644983785657	0.972233965689902	1	32	neuron projection fasciculation	BP
GO:0046677	0.234774175265421	0.935505399833587	2	113	response to antibiotic	BP
GO:0007613	0.235793586966394	0.912893285515364	3	206	memory	BP
GO:0007620	0.236933775171898	0.970596340574078	1	33	copulation	BP
GO:0009826	0.236933775171898	0.970596340574078	1	33	unidimensional cell growth	BP
GO:0018208	0.236933775171898	0.970596340574078	1	33	peptidyl-proline modification	BP
GO:0044719	0.236933775171898	0.970596340574078	1	33	regulation of imaginal disc-derived wing size	BP
GO:0048545	0.236933775171898	0.970596340574078	1	33	response to steroid hormone	BP
GO:0055065	0.237790446035072	0.934136987835058	2	114	metal ion homeostasis	BP
GO:0007409	0.240630462309783	0.875322839296777	6	514	axonogenesis	BP
GO:0007635	0.24080895288241	0.932755190839502	2	115	chemosensory behavior	BP
GO:0007390	0.243171798673457	0.968921000379521	1	34	germ-band shortening	BP
GO:0015918	0.243171798673457	0.968921000379521	1	34	sterol transport	BP
GO:0065008	0.245154937862913	0.833944411053893	17	1744	regulation of biological quality	BP
GO:0009649	0.249359458980674	0.967208651771939	1	35	entrainment of circadian clock	BP
GO:0006955	0.254735130210026	0.886227446923339	4	315	immune response	BP
GO:0007632	0.255497157598984	0.96545999266018	1	36	visual behavior	BP
GO:1903034	0.255497157598984	0.96545999266018	1	36	regulation of response to wounding	BP
GO:0032502	0.256553646713387	0.810847837197271	35	3887	developmental process	BP
GO:0042753	0.261585292873653	0.963675712289079	1	37	positive regulation of circadian rhythm	BP
GO:0071156	0.261585292873653	0.963675712289079	1	37	regulation of cell cycle arrest	BP
GO:0071157	0.261585292873653	0.963675712289079	1	37	negative regulation of cell cycle arrest	BP
GO:0090101	0.261585292873653	0.963675712289079	1	37	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	BP
GO:2000781	0.261585292873653	0.963675712289079	1	37	positive regulation of double-strand break repair	BP
GO:2001032	0.261585292873653	0.963675712289079	1	37	regulation of double-strand break repair via nonhomologous end joining	BP
GO:2001034	0.261585292873653	0.963675712289079	1	37	positive regulation of double-strand break repair via nonhomologous end joining	BP
GO:0022604	0.262039649020197	0.898083772457696	3	218	regulation of cell morphogenesis	BP
GO:0000075	0.265010247693943	0.921229621101788	2	123	cell cycle checkpoint	BP
GO:0045995	0.265010247693943	0.921229621101788	2	123	regulation of embryonic development	BP
GO:0010669	0.26762426001433	0.961856491331417	1	38	epithelial structure maintenance	BP
GO:0035162	0.26762426001433	0.961856491331417	1	38	embryonic hemopoiesis	BP
GO:0097502	0.26762426001433	0.961856491331417	1	38	mannosylation	BP
GO:0098930	0.26762426001433	0.961856491331417	1	38	axonal transport	BP
GO:0061564	0.26818031523586	0.856215639392942	6	534	axon development	BP
GO:0060562	0.270410918426	0.84113899038288	8	754	epithelial tube morphogenesis	BP
GO:0048585	0.270981604877532	0.854229445845772	6	536	negative regulation of response to stimulus	BP
GO:0045739	0.273614451119417	0.960003001978967	1	39	positive regulation of DNA repair	BP
GO:0097676	0.273614451119417	0.960003001978967	1	39	histone H3-K36 dimethylation	BP
GO:0009886	0.278739891350343	0.834885260929449	8	761	post-embryonic animal morphogenesis	BP
GO:0006006	0.27955625520024	0.958115908032671	1	40	glucose metabolic process	BP
GO:0035967	0.27955625520024	0.958115908032671	1	40	cellular response to topologically incorrect protein	BP
GO:0060047	0.27955625520024	0.958115908032671	1	40	heart contraction	BP
GO:0072593	0.27955625520024	0.958115908032671	1	40	reactive oxygen species metabolic process	BP
GO:0044262	0.280151610915692	0.913614847503763	2	128	cellular carbohydrate metabolic process	BP
GO:0015074	0.285450058205044	0.956195864991931	1	41	DNA integration	BP
GO:0035011	0.285450058205044	0.956195864991931	1	41	melanotic encapsulation of foreign target	BP
GO:0035966	0.285450058205044	0.956195864991931	1	41	response to topologically incorrect protein	BP
GO:0048589	0.29079521210411	0.839955783415783	6	550	developmental growth	BP
GO:0030534	0.290886155628684	0.880813550634348	3	231	adult behavior	BP
GO:0034655	0.290886155628684	0.880813550634348	3	231	nucleobase-containing compound catabolic process	BP
GO:0000422	0.291296243042802	0.954243520143029	1	42	autophagy of mitochondrion	BP
GO:0007050	0.291296243042802	0.954243520143029	1	42	cell cycle arrest	BP
GO:0031297	0.291296243042802	0.954243520143029	1	42	replication fork processing	BP
GO:0061726	0.291296243042802	0.954243520143029	1	42	mitochondrion disassembly	BP
GO:0048731	0.291358513477946	0.787229746485804	24	2625	system development	BP
GO:0009887	0.293303945473201	0.806590994959856	12	1226	animal organ morphogenesis	BP
GO:0007560	0.293479187673363	0.830098991310013	7	662	imaginal disc morphogenesis	BP
GO:0048563	0.293479187673363	0.830098991310013	7	662	post-embryonic animal organ morphogenesis	BP
GO:0008340	0.295350035153039	0.878048764046356	3	233	determination of adult lifespan	BP
GO:0007552	0.296830184685678	0.821085882245604	8	776	metamorphosis	BP
GO:0030048	0.297095189606837	0.952259512646693	1	43	actin filament-based movement	BP
GO:0031589	0.297095189606837	0.952259512646693	1	43	cell-substrate adhesion	BP
GO:0070050	0.297095189606837	0.952259512646693	1	43	neuron cellular homeostasis	BP
GO:2000331	0.297095189606837	0.952259512646693	1	43	regulation of terminal button organization	BP
GO:0006812	0.298008993628207	0.844741961409845	5	446	cation transport	BP
GO:0003382	0.302847274798271	0.950244473624799	1	44	epithelial cell morphogenesis	BP
GO:0008015	0.302847274798271	0.950244473624799	1	44	blood circulation	BP
GO:0010911	0.302847274798271	0.950244473624799	1	44	regulation of isomerase activity	BP
GO:0010912	0.302847274798271	0.950244473624799	1	44	positive regulation of isomerase activity	BP
GO:2000371	0.302847274798271	0.950244473624799	1	44	regulation of DNA topoisomerase (ATP-hydrolyzing) activity	BP
GO:2000373	0.302847274798271	0.950244473624799	1	44	positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity	BP
GO:0000904	0.305375171047832	0.814465571748578	8	783	cell morphogenesis involved in differentiation	BP
GO:0010259	0.306529995824044	0.871016027653222	3	238	multicellular organism aging	BP
GO:0007610	0.30660079822803	0.813510665431476	8	784	behavior	BP
GO:0007444	0.307894582363711	0.806961335199009	9	898	imaginal disc development	BP
GO:0018027	0.308552872549282	0.948199026246239	1	45	peptidyl-lysine dimethylation	BP
GO:0048520	0.308552872549282	0.948199026246239	1	45	positive regulation of behavior	BP
GO:0099174	0.308552872549282	0.948199026246239	1	45	regulation of presynapse organization	BP
GO:2001022	0.308552872549282	0.948199026246239	1	45	positive regulation of response to DNA damage stimulus	BP
GO:0019538	0.313232179373399	0.76848223264048	24	2655	protein metabolic process	BP
GO:0000729	0.314212353846199	0.94612378581194	1	46	DNA double-strand break processing	BP
GO:0015850	0.314212353846199	0.94612378581194	1	46	organic hydroxy compound transport	BP
GO:0048167	0.3198260867524	0.944019359839056	1	47	regulation of synaptic plasticity	BP
GO:2000779	0.3198260867524	0.944019359839056	1	47	regulation of double-strand break repair	BP
GO:0032269	0.319972408129608	0.862355489252015	3	244	negative regulation of cellular protein metabolic process	BP
GO:0007568	0.322214494791237	0.86088924924174	3	245	aging	BP
GO:0048598	0.32247634614115	0.841072844380859	4	352	embryonic morphogenesis	BP
GO:0051248	0.324456854186772	0.859416616247115	3	246	negative regulation of protein metabolic process	BP
GO:0071396	0.325394436431054	0.941886348144344	1	48	cellular response to lipid	BP
GO:0000077	0.330917765167674	0.939725342926715	1	49	DNA damage checkpoint	BP
GO:0007494	0.330917765167674	0.939725342926715	1	49	midgut development	BP
GO:0045005	0.330917765167674	0.939725342926715	1	49	DNA-dependent DNA replication maintenance of fidelity	BP
GO:0002682	0.331184802768112	0.854960839515455	3	249	regulation of immune system process	BP
GO:0003015	0.336396432392503	0.937536928848981	1	50	heart process	BP
GO:0010212	0.336396432392503	0.937536928848981	1	50	response to ionizing radiation	BP
GO:0010452	0.336396432392503	0.937536928848981	1	50	histone H3-K36 methylation	BP
GO:0006979	0.337339918701029	0.882036260574259	2	147	response to oxidative stress	BP
GO:0042752	0.337339918701029	0.882036260574259	2	147	regulation of circadian rhythm	BP
GO:0030003	0.340320836735812	0.880267097838168	2	148	cellular cation homeostasis	BP
GO:0001737	0.34183079470273	0.935321683118806	1	51	establishment of imaginal disc-derived wing hair orientation	BP
GO:0006303	0.34183079470273	0.935321683118806	1	51	double-strand break repair via nonhomologous end joining	BP
GO:0007156	0.34183079470273	0.935321683118806	1	51	homophilic cell adhesion via plasma membrane adhesion molecules	BP
GO:0045197	0.34183079470273	0.935321683118806	1	51	establishment or maintenance of epithelial cell apical/basal polarity	BP
GO:0009314	0.342396444203544	0.847411202418361	3	254	response to radiation	BP
GO:0015672	0.342396444203544	0.847411202418361	3	254	monovalent inorganic cation transport	BP
GO:0051336	0.344837718941488	0.825024959206202	4	364	regulation of hydrolase activity	BP
GO:0048812	0.346739961625	0.788699115299207	7	702	neuron projection morphogenesis	BP
GO:0048858	0.346739961625	0.788699115299207	7	702	cell projection morphogenesis	BP
GO:0120039	0.346739961625	0.788699115299207	7	702	plasma membrane bounded cell projection morphogenesis	BP
GO:0006282	0.347221205884526	0.933080175568857	1	52	regulation of DNA repair	BP
GO:0006754	0.347221205884526	0.933080175568857	1	52	ATP biosynthetic process	BP
GO:0035051	0.352568016934924	0.930812968736174	1	53	cardiocyte differentiation	BP
GO:1901657	0.352568016934924	0.930812968736174	1	53	glycosyl compound metabolic process	BP
GO:1903008	0.352568016934924	0.930812968736174	1	53	organelle disassembly	BP
GO:0003013	0.357871576083521	0.92852061794076	1	54	circulatory system process	BP
GO:0006873	0.358119296084327	0.86944689670884	2	154	cellular ion homeostasis	BP
GO:0032501	0.359070477183294	0.720984501775713	38	4408	multicellular organismal process	BP
GO:0048667	0.36028287797328	0.777754411893792	7	712	cell morphogenesis involved in neuron differentiation	BP
GO:0008088	0.36313222881402	0.9262036713634	1	55	axo-dendritic transport	BP
GO:0035006	0.36313222881402	0.9262036713634	1	55	melanization defense response	BP
GO:0032990	0.367076516896973	0.772200777802025	7	717	cell part morphogenesis	BP
GO:0000726	0.368350317885597	0.923862670122718	1	56	non-recombinational repair	BP
GO:0009127	0.368350317885597	0.923862670122718	1	56	purine nucleoside monophosphate biosynthetic process	BP
GO:0009145	0.368350317885597	0.923862670122718	1	56	purine nucleoside triphosphate biosynthetic process	BP
GO:0009168	0.368350317885597	0.923862670122718	1	56	purine ribonucleoside monophosphate biosynthetic process	BP
GO:0009206	0.368350317885597	0.923862670122718	1	56	purine ribonucleoside triphosphate biosynthetic process	BP
GO:0055082	0.369892827998874	0.862046082847132	2	158	cellular chemical homeostasis	BP
GO:0007472	0.371160128743206	0.789841707475527	5	491	wing disc morphogenesis	BP
GO:0051704	0.372936273875871	0.730734410959359	15	1659	multi-organism process	BP
GO:0045187	0.373526183354116	0.921498148351474	1	57	regulation of circadian sleep/wake cycle, sleep	BP
GO:0072499	0.373526183354116	0.921498148351474	1	57	photoreceptor cell axon guidance	BP
GO:0007623	0.373708402109311	0.825500562230136	3	268	circadian rhythm	BP
GO:0002009	0.373779040226559	0.75289598446993	9	954	morphogenesis of an epithelium	BP
GO:0042440	0.375749124715219	0.858292135100989	2	160	pigment metabolic process	BP
GO:0048511	0.378164201611494	0.822283335679239	3	270	rhythmic process	BP
GO:0009201	0.378660162593173	0.919110633272111	1	58	ribonucleoside triphosphate biosynthetic process	BP
GO:0032781	0.378660162593173	0.919110633272111	1	58	positive regulation of ATPase activity	BP
GO:0072524	0.378660162593173	0.919110633272111	1	58	pyridine-containing compound metabolic process	BP
GO:0007391	0.378669266728044	0.856402165304358	2	161	dorsal closure	BP
GO:0035010	0.383752590314979	0.916700645271562	1	59	encapsulation of foreign target	BP
GO:0007611	0.387057636903819	0.815787670774799	3	274	learning or memory	BP
GO:0014706	0.388803798591085	0.914268697975319	1	60	striated muscle tissue development	BP
GO:0051607	0.388803798591085	0.914268697975319	1	60	defense response to virus	BP
GO:0050890	0.389276853200965	0.814151307370792	3	275	cognition	BP
GO:0032989	0.392223414961279	0.731689558805758	10	1087	cellular component morphogenesis	BP
GO:0051235	0.393185716195576	0.84682680793046	2	166	maintenance of location	BP
GO:0006726	0.393814116872949	0.911815298320769	1	61	eye pigment biosynthetic process	BP
GO:0031349	0.393814116872949	0.911815298320769	1	61	positive regulation of defense response	BP
GO:0055080	0.396071451097907	0.844887413246752	2	167	cation homeostasis	BP
GO:0098771	0.396071451097907	0.844887413246752	2	167	inorganic ion homeostasis	BP
GO:0009653	0.397120562909728	0.699094763062117	20	2283	anatomical structure morphogenesis	BP
GO:0009142	0.398783872012339	0.909340946629818	1	62	nucleoside triphosphate biosynthetic process	BP
GO:0043462	0.398783872012339	0.909340946629818	1	62	regulation of ATPase activity	BP
GO:0031175	0.40118150556513	0.743682105877308	7	742	neuron projection development	BP
GO:0048729	0.401367254678437	0.729181321297721	9	977	tissue morphogenesis	BP
GO:0048512	0.401824597787719	0.840985189233153	2	169	circadian behavior	BP
GO:0050802	0.403713388281583	0.906846136680783	1	63	circadian sleep/wake cycle, sleep	BP
GO:0060537	0.403713388281583	0.906846136680783	1	63	muscle tissue development	BP
GO:0048707	0.405281717587865	0.740181756204352	7	745	instar larval or pupal morphogenesis	BP
GO:0007622	0.407552705214918	0.837052457905147	2	171	rhythmic behavior	BP
GO:0019991	0.408602987393665	0.904331355779592	1	64	septate junction assembly	BP
